age,monthly_income,loan_amount,tenure_months,num_credit_lines,job_type,education_level,city,marital_status,has_previous_default,target
39.0,4244101.0,20886740.0,61.0,7.0,employee,high_school,Bekasi,married,0.0,1
40.0,29680547.0,44727697.0,33.0,2.0,employee,high_school,Bekasi,divorced,0.0,0
46.0,10957804.0,56356442.0,17.0,3.0,freelance,high_school,Bandung,married,0.0,1
41.0,18849643.0,22104433.0,37.0,1.0,employee,diploma,Bekasi,divorced,0.0,0
57.0,11235274.0,14153314.0,49.0,6.0,freelance,high_school,Bekasi,married,0.0,1
46.0,3759438.0,58472429.0,6.0,4.0,civil_servant,bachelor,Bekasi,divorced,1.0,0
21.0,10366337.0,36299297.0,52.0,5.0,civil_servant,diploma,Bekasi,single,0.0,1
24.0,16357357.0,64976722.0,68.0,4.0,freelance,master,Jakarta,divorced,0.0,1
60.0,10781639.0,25649705.0,44.0,10.0,employee,high_school,Yogyakarta,married,0.0,1
48.0,26435217.0,40277377.0,28.0,5.0,civil_servant,master,Jakarta,married,0.0,0
48.0,17030695.0,29426024.0,6.0,5.0,civil_servant,bachelor,Bekasi,single,0.0,1
43.0,18190657.0,69156892.0,71.0,1.0,civil_servant,high_school,Bandung,divorced,0.0,1
59.0,11870662.0,47160110.0,6.0,1.0,freelance,high_school,Surabaya,single,0.0,1
30.0,17413274.0,2278645.0,60.0,4.0,entrepreneur,high_school,Bandung,divorced,0.0,0
49.0,15374050.0,8315368.0,46.0,9.0,freelance,bachelor,Bekasi,married,0.0,0
35.0,17121163.0,70364517.0,26.0,9.0,employee,high_school,Surabaya,divorced,0.0,1
44.0,10214398.0,59672440.0,67.0,1.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,1
52.0,24937047.0,49347697.0,34.0,7.0,entrepreneur,diploma,Bandung,single,0.0,0
50.0,27606995.0,39877695.0,36.0,7.0,entrepreneur,high_school,Bekasi,divorced,1.0,1
49.0,24354184.0,24438278.0,39.0,7.0,employee,high_school,Bekasi,single,0.0,0
30.0,18126243.0,14807118.0,56.0,6.0,entrepreneur,diploma,Bandung,married,0.0,1
21.0,31401147.0,68029764.0,31.0,6.0,employee,master,Bekasi,single,0.0,1
54.0,19445947.0,38777209.0,47.0,6.0,civil_servant,bachelor,Yogyakarta,married,1.0,0
30.0,3602418.0,47311880.0,49.0,0.0,freelance,diploma,Yogyakarta,single,1.0,1
58.0,10398238.0,65551938.0,54.0,9.0,civil_servant,bachelor,Bandung,married,0.0,1
29.0,25256608.0,53217511.0,6.0,4.0,employee,high_school,Bandung,married,0.0,0
39.0,12008336.0,55478531.0,13.0,6.0,civil_servant,bachelor,Surabaya,married,0.0,0
33.0,11168679.0,18902947.0,59.0,0.0,employee,high_school,Surabaya,divorced,0.0,0
42.0,16243702.0,51139301.0,43.0,8.0,entrepreneur,high_school,Jakarta,single,0.0,1
60.0,9629228.0,57680680.0,9.0,2.0,freelance,high_school,Surabaya,divorced,0.0,0
54.0,32978384.0,75116010.0,58.0,10.0,freelance,diploma,Surabaya,divorced,0.0,1
36.0,18912290.0,32967590.0,25.0,10.0,freelance,high_school,Jakarta,married,0.0,0
22.0,31905476.0,55452810.0,38.0,1.0,freelance,bachelor,Jakarta,single,0.0,0
54.0,34874113.0,39128537.0,67.0,3.0,entrepreneur,bachelor,Bandung,married,0.0,0
54.0,18692620.0,9576764.0,61.0,2.0,entrepreneur,high_school,Surabaya,single,0.0,1
55.0,31230221.0,37351309.0,65.0,10.0,freelance,master,Jakarta,single,0.0,0
28.0,17788239.0,51867535.0,66.0,2.0,entrepreneur,master,Surabaya,divorced,0.0,1
27.0,21888961.0,7203089.0,66.0,10.0,freelance,master,Jakarta,divorced,0.0,0
33.0,16186911.0,24776802.0,56.0,4.0,entrepreneur,high_school,Surabaya,married,0.0,1
43.0,7351587.0,58248868.0,41.0,3.0,employee,master,Jakarta,single,0.0,1
26.0,16731053.0,17304398.0,43.0,1.0,employee,high_school,Bekasi,single,0.0,0
24.0,30094715.0,76409053.0,40.0,5.0,employee,diploma,Bekasi,single,0.0,0
48.0,25024473.0,35980018.0,56.0,5.0,civil_servant,bachelor,Bandung,divorced,0.0,0
48.0,33850893.0,46675302.0,48.0,4.0,freelance,high_school,Jakarta,married,0.0,0
36.0,29780666.0,51663654.0,20.0,7.0,civil_servant,bachelor,Jakarta,married,0.0,1
38.0,20057591.0,65379198.0,45.0,4.0,freelance,bachelor,Bekasi,divorced,0.0,0
27.0,29696121.0,42981721.0,51.0,0.0,employee,diploma,Surabaya,divorced,0.0,0
25.0,22637923.0,21125462.0,32.0,5.0,employee,master,Bekasi,married,0.0,1
41.0,15495945.0,30224514.0,64.0,9.0,freelance,diploma,Yogyakarta,married,0.0,1
23.0,22210674.0,28243351.0,66.0,7.0,employee,diploma,Bekasi,single,0.0,0
44.0,20886825.0,51587799.0,33.0,8.0,employee,diploma,Jakarta,married,0.0,0
41.0,10737961.0,55913383.0,20.0,4.0,freelance,master,Bandung,divorced,1.0,0
51.0,13077119.0,15513075.0,24.0,9.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,1
58.0,28509765.0,29690655.0,7.0,9.0,civil_servant,high_school,Jakarta,divorced,0.0,0
39.0,26386644.0,45064394.0,55.0,2.0,civil_servant,master,Jakarta,divorced,0.0,1
31.0,22134321.0,7163299.0,19.0,9.0,employee,master,Yogyakarta,single,0.0,0
45.0,5657482.0,13248611.0,49.0,1.0,employee,high_school,Surabaya,divorced,0.0,1
34.0,11778851.0,21334393.0,50.0,8.0,entrepreneur,diploma,Yogyakarta,divorced,1.0,1
25.0,16391255.0,19881639.0,44.0,2.0,civil_servant,diploma,Jakarta,single,0.0,0
57.0,19635760.0,70701077.0,8.0,5.0,civil_servant,high_school,Surabaya,married,0.0,0
46.0,25960615.0,48960539.0,55.0,1.0,employee,bachelor,Jakarta,single,0.0,1
41.0,3510493.0,45035782.0,43.0,1.0,employee,bachelor,Jakarta,single,0.0,0
22.0,16781219.0,25347085.0,38.0,8.0,entrepreneur,high_school,Bandung,single,0.0,0
60.0,33346878.0,38909126.0,19.0,6.0,freelance,master,Bekasi,divorced,0.0,0
21.0,21015637.0,20237726.0,39.0,4.0,entrepreneur,diploma,Surabaya,married,0.0,0
52.0,10734058.0,14867153.0,67.0,5.0,freelance,master,Bandung,married,0.0,0
37.0,31059321.0,1624680.0,6.0,0.0,entrepreneur,diploma,Bandung,divorced,0.0,0
21.0,26152359.0,3839613.0,52.0,2.0,entrepreneur,diploma,Bandung,divorced,0.0,0
41.0,31182765.0,48423376.0,7.0,3.0,civil_servant,bachelor,Bekasi,single,1.0,1
30.0,34858640.0,19843454.0,28.0,8.0,employee,high_school,Bekasi,divorced,0.0,1
51.0,34510363.0,53445548.0,47.0,9.0,entrepreneur,master,Bandung,divorced,0.0,1
38.0,16072666.0,32011949.0,49.0,0.0,civil_servant,bachelor,Surabaya,single,0.0,0
23.0,10170021.0,67781929.0,56.0,4.0,entrepreneur,high_school,Bandung,married,0.0,1
50.0,24899610.0,48677668.0,34.0,1.0,employee,master,Jakarta,divorced,0.0,1
48.0,22583712.0,1627972.0,8.0,7.0,freelance,master,Bandung,divorced,0.0,0
57.0,32805699.0,54199165.0,59.0,10.0,civil_servant,master,Bekasi,divorced,1.0,0
41.0,14973065.0,32919169.0,26.0,10.0,employee,diploma,Yogyakarta,divorced,0.0,0
56.0,14108066.0,11356032.0,65.0,4.0,freelance,master,Jakarta,single,0.0,0
42.0,12261426.0,15433227.0,57.0,9.0,employee,bachelor,Jakarta,divorced,1.0,0
34.0,20947455.0,57595967.0,55.0,1.0,freelance,high_school,Yogyakarta,divorced,0.0,1
46.0,20438385.0,50099965.0,26.0,9.0,freelance,high_school,Surabaya,single,0.0,0
27.0,32201196.0,3959542.0,71.0,1.0,freelance,master,Bandung,divorced,0.0,1
59.0,6554082.0,78596113.0,16.0,5.0,freelance,bachelor,Yogyakarta,single,0.0,1
54.0,18934879.0,30785569.0,71.0,2.0,civil_servant,high_school,Surabaya,married,0.0,0
29.0,16361547.0,6232911.0,39.0,0.0,entrepreneur,master,Jakarta,divorced,0.0,0
54.0,23529241.0,77494754.0,25.0,8.0,freelance,master,Bekasi,single,0.0,0
29.0,8623947.0,76192020.0,37.0,6.0,civil_servant,diploma,Yogyakarta,divorced,0.0,1
49.0,15706788.0,31847062.0,8.0,0.0,entrepreneur,diploma,Surabaya,single,0.0,1
33.0,19906504.0,46649566.0,26.0,6.0,civil_servant,bachelor,Bandung,single,0.0,0
51.0,11756685.0,69633189.0,41.0,4.0,freelance,master,Bandung,divorced,0.0,0
52.0,4329425.0,72113410.0,39.0,2.0,civil_servant,master,Surabaya,single,0.0,0
25.0,29877399.0,51963456.0,11.0,8.0,freelance,bachelor,Surabaya,divorced,0.0,1
28.0,8722718.0,63956628.0,60.0,6.0,freelance,diploma,Jakarta,married,0.0,0
37.0,9638751.0,33022411.0,25.0,7.0,civil_servant,master,Jakarta,single,0.0,0
60.0,32205172.0,28752170.0,42.0,8.0,freelance,high_school,Bandung,divorced,0.0,1
48.0,14292601.0,40256666.0,15.0,0.0,entrepreneur,master,Bandung,single,0.0,0
30.0,7123005.0,43194856.0,65.0,4.0,freelance,high_school,Bekasi,divorced,0.0,1
37.0,17618778.0,43333444.0,26.0,5.0,civil_servant,diploma,Bekasi,single,0.0,0
45.0,24717677.0,63069009.0,31.0,6.0,civil_servant,diploma,Jakarta,single,0.0,1
52.0,5754124.0,26372483.0,39.0,4.0,civil_servant,master,Yogyakarta,divorced,0.0,1
29.0,4530213.0,47699040.0,47.0,9.0,employee,diploma,Bandung,single,0.0,0
48.0,20856047.0,23838650.0,13.0,5.0,entrepreneur,high_school,Yogyakarta,married,0.0,0
36.0,20047267.0,24725256.0,38.0,7.0,civil_servant,bachelor,Bekasi,single,0.0,0
34.0,3907297.0,19498398.0,18.0,10.0,employee,master,Yogyakarta,married,0.0,0
59.0,7995589.0,9744440.0,30.0,6.0,freelance,bachelor,Bandung,divorced,0.0,0
28.0,9364007.0,69262198.0,72.0,0.0,freelance,high_school,Jakarta,married,0.0,1
32.0,7811767.0,71662483.0,14.0,9.0,employee,bachelor,Jakarta,single,0.0,0
29.0,11308819.0,9728080.0,48.0,0.0,freelance,bachelor,Bandung,divorced,0.0,1
60.0,7902741.0,54132505.0,55.0,4.0,employee,high_school,Bandung,divorced,0.0,1
27.0,15519987.0,42298914.0,72.0,6.0,entrepreneur,diploma,Bandung,divorced,0.0,1
55.0,24333255.0,69006174.0,13.0,2.0,civil_servant,master,Jakarta,divorced,0.0,1
42.0,31854782.0,12737940.0,39.0,2.0,employee,master,Jakarta,divorced,0.0,1
21.0,22467847.0,2551441.0,61.0,7.0,freelance,master,Bekasi,single,0.0,0
44.0,28299526.0,27151513.0,38.0,8.0,freelance,master,Yogyakarta,single,0.0,1
56.0,12725689.0,34632770.0,14.0,10.0,entrepreneur,diploma,Surabaya,divorced,0.0,0
38.0,23445579.0,78801986.0,44.0,6.0,employee,bachelor,Bekasi,divorced,0.0,0
54.0,17222623.0,75448051.0,40.0,3.0,employee,high_school,Yogyakarta,single,0.0,0
39.0,25994010.0,16399488.0,36.0,2.0,civil_servant,bachelor,Bekasi,divorced,0.0,0
24.0,27822052.0,60791349.0,32.0,7.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,1
59.0,5928003.0,29164358.0,25.0,2.0,civil_servant,diploma,Yogyakarta,divorced,0.0,0
32.0,34988022.0,15408716.0,71.0,10.0,freelance,high_school,Jakarta,married,0.0,0
38.0,15252444.0,48288794.0,8.0,4.0,civil_servant,master,Jakarta,divorced,1.0,0
59.0,11409753.0,25564788.0,14.0,10.0,entrepreneur,diploma,Bekasi,married,0.0,0
34.0,23967093.0,61842621.0,50.0,1.0,entrepreneur,master,Surabaya,single,0.0,0
35.0,12752486.0,8074597.0,9.0,4.0,freelance,master,Surabaya,divorced,0.0,0
26.0,34628578.0,61627697.0,50.0,2.0,employee,diploma,Surabaya,single,0.0,0
54.0,4485071.0,66694172.0,20.0,7.0,entrepreneur,diploma,Jakarta,married,0.0,0
48.0,6039022.0,10570876.0,17.0,3.0,civil_servant,master,Yogyakarta,married,0.0,0
22.0,20949539.0,22057778.0,43.0,8.0,civil_servant,high_school,Bekasi,married,1.0,1
50.0,26762395.0,42909702.0,28.0,7.0,entrepreneur,diploma,Bekasi,single,0.0,0
24.0,20056913.0,40839173.0,40.0,8.0,employee,bachelor,Surabaya,single,0.0,0
53.0,14235127.0,55204537.0,31.0,9.0,employee,diploma,Bekasi,married,0.0,0
35.0,17184793.0,2398189.0,32.0,6.0,employee,bachelor,Jakarta,married,0.0,0
27.0,10035565.0,67204589.0,37.0,7.0,civil_servant,master,Surabaya,married,0.0,0
42.0,3695289.0,60461764.0,43.0,1.0,freelance,diploma,Jakarta,single,1.0,1
51.0,27483041.0,55343289.0,42.0,10.0,entrepreneur,high_school,Surabaya,divorced,1.0,1
33.0,32994971.0,12185311.0,7.0,8.0,freelance,bachelor,Surabaya,divorced,0.0,1
40.0,4601139.0,65426680.0,16.0,10.0,freelance,diploma,Jakarta,married,0.0,1
51.0,18924673.0,55319360.0,58.0,3.0,freelance,master,Jakarta,divorced,0.0,0
23.0,8800769.0,17609699.0,29.0,7.0,employee,bachelor,Bekasi,married,0.0,1
25.0,17733510.0,56361491.0,31.0,2.0,employee,diploma,Bekasi,single,0.0,1
52.0,20797567.0,66596786.0,64.0,6.0,freelance,bachelor,Surabaya,single,0.0,1
41.0,29477781.0,69980739.0,60.0,7.0,freelance,diploma,Bandung,divorced,0.0,1
46.0,12385058.0,55338390.0,28.0,6.0,civil_servant,high_school,Surabaya,married,0.0,0
58.0,26687390.0,50377902.0,30.0,3.0,civil_servant,master,Jakarta,divorced,0.0,0
29.0,12773366.0,79033124.0,18.0,5.0,entrepreneur,master,Surabaya,single,0.0,1
39.0,25166822.0,33549393.0,36.0,6.0,civil_servant,bachelor,Surabaya,married,0.0,0
30.0,20801738.0,9281301.0,71.0,8.0,entrepreneur,bachelor,Surabaya,single,1.0,1
47.0,33325552.0,3541453.0,55.0,9.0,freelance,master,Surabaya,single,1.0,0
39.0,17812833.0,59685424.0,39.0,3.0,freelance,diploma,Bekasi,divorced,0.0,1
32.0,25691775.0,10443377.0,56.0,4.0,entrepreneur,high_school,Bandung,married,0.0,1
39.0,10698145.0,79032712.0,36.0,0.0,civil_servant,high_school,Bekasi,single,0.0,0
57.0,8040419.0,1312931.0,33.0,6.0,employee,high_school,Jakarta,married,0.0,1
57.0,3357394.0,47788822.0,23.0,4.0,entrepreneur,diploma,Jakarta,single,0.0,0
45.0,19251340.0,15466265.0,24.0,8.0,freelance,diploma,Surabaya,married,0.0,0
46.0,4370958.0,6525822.0,13.0,6.0,entrepreneur,diploma,Surabaya,single,0.0,0
54.0,12319620.0,12773559.0,64.0,7.0,entrepreneur,diploma,Bekasi,single,0.0,0
52.0,33470676.0,47632897.0,13.0,4.0,freelance,diploma,Yogyakarta,single,0.0,1
28.0,5869870.0,5171624.0,13.0,5.0,entrepreneur,diploma,Bekasi,married,0.0,0
38.0,25249874.0,31861366.0,20.0,4.0,freelance,diploma,Yogyakarta,married,0.0,0
53.0,18136066.0,2420135.0,27.0,0.0,civil_servant,high_school,Surabaya,married,0.0,1
50.0,18666631.0,62893998.0,33.0,6.0,employee,diploma,Bekasi,single,0.0,1
37.0,16752302.0,61948185.0,27.0,0.0,freelance,diploma,Bekasi,single,1.0,0
48.0,28340406.0,33428565.0,20.0,5.0,civil_servant,diploma,Bekasi,married,0.0,1
50.0,16025425.0,12223054.0,57.0,8.0,entrepreneur,high_school,Bekasi,married,0.0,1
45.0,17298259.0,32729312.0,70.0,0.0,employee,bachelor,Surabaya,single,1.0,1
46.0,12877375.0,36856781.0,63.0,3.0,civil_servant,diploma,Yogyakarta,single,1.0,0
23.0,12163281.0,68431178.0,49.0,6.0,civil_servant,diploma,Bekasi,divorced,0.0,0
31.0,6791403.0,60870409.0,71.0,1.0,employee,diploma,Yogyakarta,single,0.0,1
59.0,7782643.0,40035305.0,11.0,7.0,entrepreneur,master,Yogyakarta,divorced,0.0,1
59.0,26423648.0,51923573.0,65.0,0.0,entrepreneur,bachelor,Bekasi,divorced,0.0,1
49.0,19927530.0,54260167.0,63.0,1.0,freelance,bachelor,Jakarta,single,0.0,0
39.0,3026908.0,20455714.0,11.0,2.0,entrepreneur,high_school,Bekasi,married,0.0,1
25.0,34735809.0,76634082.0,36.0,10.0,freelance,master,Bandung,divorced,1.0,1
32.0,24438629.0,23840362.0,54.0,2.0,employee,bachelor,Surabaya,divorced,0.0,1
45.0,3355894.0,69262839.0,16.0,9.0,employee,diploma,Surabaya,divorced,0.0,1
55.0,5639514.0,56444523.0,46.0,3.0,civil_servant,master,Jakarta,divorced,0.0,1
35.0,28505729.0,27044479.0,45.0,0.0,civil_servant,diploma,Jakarta,married,0.0,0
50.0,31591080.0,75805590.0,6.0,8.0,freelance,diploma,Yogyakarta,single,0.0,0
47.0,7290578.0,31763823.0,57.0,8.0,freelance,master,Yogyakarta,single,0.0,0
26.0,27593339.0,72334671.0,21.0,1.0,entrepreneur,master,Bandung,married,0.0,1
52.0,5226787.0,60287605.0,18.0,0.0,entrepreneur,diploma,Bekasi,divorced,0.0,1
60.0,34232086.0,35273687.0,31.0,9.0,freelance,diploma,Surabaya,divorced,0.0,0
29.0,7000177.0,34227767.0,29.0,1.0,employee,diploma,Jakarta,divorced,1.0,0
31.0,10684022.0,74789229.0,25.0,3.0,freelance,diploma,Surabaya,divorced,0.0,0
34.0,29422049.0,73528713.0,48.0,5.0,employee,diploma,Bekasi,single,0.0,1
22.0,12991724.0,54900581.0,21.0,10.0,employee,high_school,Surabaya,married,0.0,1
46.0,33497137.0,26334096.0,38.0,4.0,entrepreneur,bachelor,Surabaya,married,0.0,0
44.0,3989939.0,32541555.0,61.0,3.0,entrepreneur,master,Bandung,divorced,0.0,0
35.0,19606117.0,63574450.0,30.0,10.0,freelance,high_school,Jakarta,single,0.0,1
52.0,11963674.0,46619362.0,13.0,1.0,employee,master,Surabaya,single,0.0,0
36.0,9571521.0,77624270.0,64.0,9.0,entrepreneur,diploma,Yogyakarta,divorced,1.0,1
37.0,8993444.0,75621000.0,42.0,9.0,employee,master,Bandung,divorced,0.0,1
60.0,25485561.0,21157549.0,59.0,3.0,freelance,high_school,Jakarta,married,0.0,0
51.0,25558123.0,15766746.0,51.0,9.0,civil_servant,high_school,Bekasi,single,0.0,0
59.0,7611711.0,71496305.0,43.0,9.0,freelance,diploma,Jakarta,single,0.0,1
23.0,3625912.0,4972532.0,25.0,6.0,employee,bachelor,Bandung,married,0.0,1
43.0,22849326.0,65682392.0,46.0,3.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,1
37.0,33028386.0,54518836.0,19.0,2.0,entrepreneur,diploma,Jakarta,single,0.0,0
60.0,27874541.0,3810561.0,57.0,2.0,employee,bachelor,Yogyakarta,divorced,0.0,0
53.0,26651262.0,76628846.0,67.0,0.0,freelance,bachelor,Jakarta,divorced,0.0,1
47.0,5144463.0,9136980.0,25.0,5.0,civil_servant,master,Yogyakarta,married,0.0,1
30.0,33464279.0,7093196.0,69.0,7.0,civil_servant,diploma,Yogyakarta,divorced,0.0,0
43.0,10939797.0,64197976.0,27.0,0.0,entrepreneur,bachelor,Jakarta,divorced,0.0,1
35.0,25799065.0,4860093.0,24.0,9.0,civil_servant,high_school,Bandung,married,0.0,1
34.0,11651507.0,64513015.0,72.0,1.0,freelance,bachelor,Surabaya,divorced,0.0,1
25.0,32653980.0,66892809.0,20.0,2.0,civil_servant,master,Bekasi,divorced,0.0,1
32.0,15057868.0,74783909.0,12.0,1.0,freelance,diploma,Jakarta,single,0.0,0
44.0,11208729.0,6691631.0,32.0,9.0,freelance,diploma,Bekasi,divorced,0.0,0
46.0,22631636.0,22881575.0,62.0,1.0,civil_servant,diploma,Jakarta,married,0.0,0
24.0,18743405.0,36742019.0,69.0,10.0,employee,master,Jakarta,divorced,0.0,0
33.0,15459873.0,62442468.0,45.0,5.0,freelance,bachelor,Jakarta,single,0.0,0
45.0,19707284.0,6227125.0,12.0,5.0,civil_servant,bachelor,Bandung,divorced,1.0,1
43.0,34799422.0,15809629.0,23.0,5.0,freelance,bachelor,Yogyakarta,married,0.0,0
32.0,10164092.0,66723044.0,28.0,0.0,entrepreneur,bachelor,Yogyakarta,divorced,0.0,0
53.0,7244479.0,51731589.0,39.0,10.0,civil_servant,high_school,Bandung,married,0.0,1
60.0,23802692.0,56578388.0,72.0,9.0,civil_servant,diploma,Jakarta,single,0.0,1
60.0,31709753.0,65891991.0,62.0,5.0,employee,master,Yogyakarta,divorced,0.0,1
48.0,23642152.0,15206777.0,40.0,3.0,freelance,master,Bandung,single,0.0,0
41.0,24637983.0,74931264.0,44.0,6.0,employee,bachelor,Jakarta,divorced,0.0,0
48.0,4355923.0,55815919.0,42.0,2.0,civil_servant,master,Bekasi,divorced,1.0,1
22.0,14949854.0,26922073.0,10.0,3.0,entrepreneur,diploma,Yogyakarta,divorced,0.0,1
55.0,16055330.0,43971617.0,10.0,2.0,freelance,bachelor,Surabaya,married,0.0,1
33.0,3327817.0,39916530.0,20.0,10.0,civil_servant,high_school,Yogyakarta,married,0.0,1
37.0,26254162.0,58863551.0,64.0,9.0,civil_servant,master,Bekasi,single,0.0,0
23.0,34004433.0,45840132.0,26.0,5.0,entrepreneur,master,Surabaya,single,0.0,0
39.0,19322485.0,67452755.0,26.0,7.0,civil_servant,high_school,Yogyakarta,divorced,0.0,1
50.0,3523104.0,57901855.0,27.0,1.0,freelance,master,Bandung,single,0.0,1
30.0,34161552.0,28500790.0,30.0,8.0,employee,diploma,Jakarta,married,0.0,1
25.0,19815065.0,78426486.0,19.0,8.0,employee,high_school,Yogyakarta,married,0.0,1
36.0,17806644.0,15006813.0,64.0,6.0,entrepreneur,master,Bekasi,divorced,0.0,1
23.0,4464077.0,39473697.0,15.0,1.0,freelance,high_school,Surabaya,divorced,0.0,0
50.0,7336403.0,39505997.0,55.0,7.0,employee,master,Jakarta,single,0.0,0
22.0,20044647.0,30615752.0,54.0,3.0,entrepreneur,bachelor,Bekasi,single,1.0,0
25.0,29714844.0,27287447.0,29.0,5.0,entrepreneur,high_school,Bandung,single,0.0,0
56.0,12541522.0,65355192.0,29.0,3.0,freelance,master,Yogyakarta,single,0.0,1
40.0,21694123.0,48928851.0,10.0,0.0,entrepreneur,master,Bandung,divorced,0.0,1
32.0,25324742.0,77706155.0,19.0,2.0,freelance,master,Yogyakarta,married,0.0,1
46.0,5653625.0,60652938.0,37.0,8.0,employee,bachelor,Bekasi,married,0.0,1
38.0,16248899.0,64627259.0,55.0,3.0,civil_servant,bachelor,Yogyakarta,single,0.0,0
57.0,28389273.0,30062652.0,30.0,1.0,freelance,master,Bekasi,divorced,0.0,1
37.0,25598775.0,77476311.0,35.0,1.0,entrepreneur,master,Jakarta,married,0.0,1
37.0,20365415.0,67438080.0,23.0,4.0,entrepreneur,high_school,Bekasi,single,0.0,0
21.0,7129126.0,4172478.0,53.0,4.0,entrepreneur,master,Bekasi,single,0.0,0
28.0,8520880.0,76384172.0,9.0,4.0,entrepreneur,diploma,Surabaya,divorced,0.0,1
27.0,23091961.0,7958812.0,24.0,4.0,civil_servant,master,Bandung,single,0.0,0
